CardType,TransactionAmount,TransactionTime,TransactionLocation,TransactionType
1,116.588934711112,5/27/2018,0,0
1,73.0946294350288,7/28/2022,0,0
3,108.008183120796,5/15/2020,0,0
0,144.297818946369,1/2/2023,0,0
1,80.4776882988842,6/13/2019,0,0
0,115.230102622083,2/13/2021,0,0
0,154.348745962548,9/25/2021,1,0
0,94.3307620670172,2/25/2019,0,0
0,138.797569030398,6/14/2021,0,0
0,123.590148275953,5/16/2019,0,0
0,98.6519669324128,9/15/2020,1,0
1,141.02010891908,1/11/2018,0,0
0,93.5567669029028,10/29/2019,0,0
0,123.664913975393,7/14/2020,0,0
2,118.330164646239,8/12/2021,0,0
3,112.129716144416,12/29/2022,1,0
3,77.2995855523485,3/11/2021,0,0
1,93.6332464656897,6/18/2020,0,0
3,101.20933841779,5/15/2022,1,0
2,96.8538822053041,5/4/2020,0,0
1,43.900234057642,6/9/2019,0,0
0,85.5439917091557,8/19/2018,1,0
0,94.8724824322773,8/5/2019,0,0
2,101.761803227089,2/25/2023,0,0
1,95.8594726069378,10/4/2019,0,0
0,83.7272223576104,9/10/2020,0,0
3,95.1566846499966,10/13/2018,1,0
3,91.1484372992208,9/6/2020,1,0
1,137.633318958148,7/9/2021,0,0
3,113.795154633981,1/18/2021,0,0
2,86.9133998777534,2/14/2018,1,0
3,73.7406406155893,5/19/2020,0,0
0,83.2371089027479,3/4/2018,0,0
2,100.063475114511,7/9/2018,0,0
2,109.444204188924,7/11/2022,0,0
0,83.7377856104592,10/7/2022,0,0
2,128.472415025217,8/13/2021,0,0
1,83.5060842427305,3/11/2018,0,0
0,103.041121245559,5/27/2022,1,0
3,88.8740640123845,12/23/2022,0,0
1,107.476316296329,3/17/2020,1,0
3,127.152144085305,1/18/2021,0,0
0,108.953304408974,11/7/2020,0,0
2,92.3233784255334,11/9/2022,0,0
1,122.441425983949,10/6/2022,0,0
1,94.4671208066477,10/10/2018,0,0
0,87.8079734527594,1/26/2019,0,0
3,60.8407528590392,2/4/2022,1,0
3,91.4160975429976,2/15/2020,0,0
2,119.652596713357,10/12/2021,0,0
0,101.833898466953,3/18/2021,0,0
3,97.6857800083407,12/1/2018,0,0
2,98.6442018378272,2/23/2018,0,0
2,91.0144095696939,6/27/2019,0,0
1,110.3070910127,1/18/2023,1,0
3,112.818057078021,3/27/2020,0,0
3,68.2441544882125,2/13/2021,0,0
2,110.288380623271,10/22/2022,1,0
0,80.7178385006691,11/15/2020,0,0
0,68.4380235187804,8/27/2019,1,0
2,89.2686921999124,3/24/2021,0,0
0,117.495383562083,10/29/2018,0,0
1,116.582919853227,7/31/2018,1,0
2,105.917399200365,1/18/2021,0,0
3,89.6839868271984,3/7/2018,0,0
1,122.506636214278,10/31/2020,1,0
2,93.3145753864855,4/22/2021,1,0
0,81.3348182503002,11/7/2021,0,0
1,65.9818249820734,12/10/2019,1,0
1,80.9846156560807,10/6/2021,0,0
1,155.985956764438,5/26/2020,0,0
2,122.594962114191,4/20/2023,0,0
0,84.0551337080023,12/7/2019,0,0
3,73.3694823308896,5/22/2020,0,1
1,74.694246429365,2/17/2023,1,0
2,67.590064357845,3/28/2018,0,0
3,111.583472013057,12/19/2020,0,0
1,103.417975319049,10/28/2022,0,0
0,117.878201483761,12/14/2020,0,0
3,120.373612304484,6/19/2019,0,0
3,85.8201001318012,2/12/2018,0,0
3,101.754238075276,12/4/2020,0,0
0,97.5222094463719,8/29/2022,0,0
1,76.0867624539013,3/12/2022,0,0
3,125.395528797113,4/10/2021,0,0
0,140.857002561146,8/23/2019,0,0
0,67.6316726624779,6/29/2018,0,0
1,64.3018583485079,6/5/2021,0,0
3,95.6139801097273,7/1/2022,0,0
0,104.992587857065,10/16/2022,0,0
3,73.981443882363,11/2/2020,0,0
1,94.5977800373408,4/15/2023,0,0
1,57.3857581520993,7/17/2022,0,0
2,79.1679007443544,11/8/2022,0,0
2,112.133126349343,4/18/2023,0,0
3,102.97584416827,2/15/2020,0,0
3,113.896034586907,11/1/2018,0,0
3,119.09801476856,8/13/2018,0,0
3,85.3666765253453,2/15/2021,0,0
1,99.4754689965002,2/17/2018,1,0
3,105.522839978166,7/2/2020,0,0
1,110.627613866942,3/28/2018,1,0
3,109.115249387352,12/2/2019,1,0
0,83.9154302447415,12/3/2018,0,0
2,99.3188174071047,3/12/2023,0,0
2,65.6161488119879,1/20/2019,0,0
1,92.4165215794241,4/8/2018,1,0
1,99.0316231106463,6/14/2022,0,0
3,126.752794042149,3/22/2020,0,0
3,118.123470938508,7/14/2022,0,0
3,120.352002956007,1/27/2020,1,0
0,112.056541499621,3/8/2019,0,0
2,111.67375049827,10/27/2018,0,0
1,107.948358792594,3/3/2019,0,0
0,111.082603022855,5/3/2022,0,0
0,90.7601331543467,1/13/2023,0,0
1,132.578598653179,10/29/2018,0,0
1,125.465157650466,2/25/2023,0,0
2,88.2237356796591,3/25/2020,0,0
0,71.5480152541992,8/22/2021,1,0
2,80.2212328309813,7/3/2018,0,0
1,76.7761456794892,3/27/2018,1,0
3,74.4351747910519,2/13/2021,0,0
1,94.7901766231159,4/10/2019,0,0
0,76.3443162574111,6/27/2018,0,0
3,130.344308196761,3/22/2020,0,0
0,83.2993053771572,10/25/2018,0,0
1,100.32626191078,10/4/2022,0,0
1,141.302467894834,6/22/2020,0,0
1,99.6584177059633,1/26/2023,0,0
2,104.041087772177,9/3/2018,0,0
2,87.6135676842166,11/26/2018,0,0
0,113.364701402157,10/3/2021,0,0
0,66.9961488729904,6/13/2022,0,0
0,97.8636921962942,5/9/2022,1,0
1,118.539195254277,10/18/2020,0,0
1,108.100249852874,7/2/2020,0,0
0,119.288388923262,4/1/2018,0,0
2,74.5306604283661,12/17/2022,0,0
3,91.6836931569031,8/15/2022,1,0
2,100.085806469854,3/18/2023,0,0
3,93.3633241686859,3/6/2022,0,0
1,72.9100729740946,2/12/2021,1,0
1,71.1103798254162,9/8/2020,0,0
3,75.8052498624683,3/1/2023,0,0
0,68.2139243710337,4/1/2021,0,0
3,129.303818270949,8/8/2021,1,0
2,93.1952491440645,1/9/2023,0,0
3,76.3258032947676,3/31/2020,0,0
3,104.011796013036,8/4/2020,0,0
1,96.2113666653452,3/27/2022,0,0
1,111.612794956086,5/3/2022,1,0
1,114.343421466708,11/20/2019,0,0
2,61.1642535673874,11/10/2018,1,0
1,81.8355106511683,10/4/2020,0,0
2,120.408667879205,3/16/2019,0,0
3,116.056315012325,3/21/2018,0,1
1,90.9937312012589,12/3/2022,0,0
2,131.832269695006,4/5/2019,0,0
3,103.866159550665,7/8/2018,0,0
2,89.6961981660003,5/15/2020,0,0
3,147.821502003051,4/9/2019,0,0
1,156.571112523774,9/25/2022,0,0
3,110.344947107177,11/20/2020,0,0
0,119.461196328057,7/18/2022,0,0
1,96.9100264825482,6/25/2022,0,0
3,84.747595274305,2/8/2023,0,0
2,100.588090748754,5/8/2020,0,0
2,111.789060169683,12/8/2022,0,0
0,91.7089075549638,2/19/2020,0,0
1,85.9012835753079,7/28/2018,1,0
2,96.6787880129168,1/23/2020,0,0
3,124.458116335506,3/10/2020,0,0
1,87.4480967553722,4/16/2019,0,0
3,121.142788812484,6/3/2019,0,0
1,113.256221469391,8/8/2018,0,0
3,105.024102394091,3/8/2020,1,0
1,73.7409576820046,1/26/2023,0,0
2,116.236575788414,5/15/2022,1,0
0,123.903122407175,9/1/2021,0,0
2,162.948877799763,2/17/2023,0,0
3,143.757500377536,5/15/2022,1,0
0,112.480980551474,1/23/2022,1,0
3,77.3937301110633,7/31/2020,0,0
1,54.8684458086111,8/21/2019,0,0
0,101.513718638881,10/14/2018,1,0
3,86.5729689919453,9/21/2022,0,0
2,98.540810493071,3/11/2018,1,0
1,101.547999837324,6/17/2020,0,0
1,83.1366145573916,11/24/2019,0,0
0,102.765467218804,3/23/2023,0,0
3,98.2832179967873,12/15/2018,1,0
3,110.058159581738,2/8/2022,0,0
1,113.448103261332,1/10/2022,0,0
3,108.712832825323,8/4/2018,1,0
0,84.5742937841583,7/17/2020,1,0
2,107.316879122328,12/25/2021,1,0
3,102.793247349706,10/22/2019,0,0
3,46.0441125466113,6/20/2020,0,0
2,68.7219251469455,10/26/2020,0,0
1,81.2568252563422,12/30/2021,1,0
1,64.7209795397625,11/26/2018,0,0
0,97.904715164051,4/21/2018,1,0
3,111.430077459845,3/18/2020,0,0
2,127.199775903728,3/19/2019,0,0
0,120.526413298515,5/22/2018,0,0
2,95.1909611361446,4/19/2021,0,0
0,70.1277053997976,10/6/2019,0,0
0,109.380401449882,2/4/2020,0,0
0,97.8188976080364,10/7/2018,0,0
3,93.4018491953695,5/30/2021,0,0
3,125.190590313502,9/9/2021,0,0
0,99.3960015354118,8/24/2022,0,0
1,82.2623626915161,9/14/2021,0,0
1,97.1015219631229,5/8/2021,0,0
1,133.154712687243,9/30/2018,1,0
2,79.6280898790819,8/16/2020,1,0
2,77.9599113082596,9/12/2018,1,0
0,67.9850728798506,7/21/2019,0,0
2,111.996143114215,8/7/2018,0,0
3,105.865672598474,1/26/2021,1,0
3,82.9874802870135,3/26/2020,0,0
2,74.9882627137682,11/6/2019,1,0
0,130.638426534041,10/4/2018,0,0
3,95.4302121100513,1/11/2018,0,0
1,40.1061170923401,1/19/2018,0,0
1,93.0675024459257,12/5/2019,0,0
0,91.7187903155267,10/6/2022,0,0
1,85.9982046166331,3/21/2019,0,0
2,86.8623708622532,1/5/2021,0,0
2,112.126110436927,1/5/2018,1,0
2,118.368195251942,6/28/2022,0,0
0,116.391471791456,10/5/2018,0,0
0,101.600139106037,2/5/2022,0,0
2,85.5448131788738,6/12/2019,0,0
1,106.527458224606,2/22/2019,1,0
2,97.8625094380154,10/17/2018,0,0
0,104.527246363325,3/1/2019,0,0
0,128.186077777498,9/28/2022,0,0
1,83.240226215986,4/2/2021,0,0
3,132.797857051516,4/19/2018,1,0
2,120.401885221815,7/15/2020,0,0
1,119.110721987685,4/30/2019,1,0
0,97.1073996883405,3/11/2023,0,0
0,108.009182925415,9/24/2021,0,0
0,107.174322979252,3/9/2021,0,0
3,95.083484214148,12/12/2018,0,0
2,112.401641948575,5/22/2018,0,0
3,58.9953932304295,1/15/2018,1,0
3,128.743897518491,8/30/2022,0,0
2,83.3141510871135,12/11/2019,0,0
1,105.042477124228,9/11/2020,0,0
2,72.3402256030292,1/11/2023,0,0
2,80.0878564309156,12/31/2020,0,0
0,151.286805927811,1/9/2022,0,0
2,108.788064089969,7/26/2019,0,0
3,81.6404303945394,1/10/2022,0,0
1,84.3445656842926,9/23/2020,1,0
3,78.7978070326074,9/18/2021,0,0
0,116.771300606009,8/15/2019,0,0
3,79.9204108407153,11/16/2020,1,0
1,115.605417932013,3/9/2023,0,0
2,151.509563157234,7/17/2018,0,0
0,71.010008884734,6/24/2019,0,0
3,139.098695093729,1/9/2021,0,0
1,80.745397633619,12/20/2022,0,0
0,81.6770029067141,8/29/2021,1,0
1,83.8218665448994,6/14/2019,0,0
0,70.1790822262294,2/8/2022,0,0
0,88.0134176878241,2/5/2020,0,0
2,128.454074697605,8/22/2019,0,0
0,103.506260599888,9/27/2018,1,0
0,101.93412167633,4/3/2021,1,0
3,82.719841205431,7/21/2019,0,0
0,110.87900387013,10/21/2019,0,0
3,127.991612922734,9/5/2022,1,0
0,123.859255113778,3/10/2020,0,0
2,90.2147482964765,5/10/2020,1,0
0,132.094811085557,8/31/2018,0,0
3,109.118051351179,12/15/2021,0,0
3,99.8963517367035,3/12/2023,0,0
2,123.195058053817,6/8/2021,1,0
0,94.7665936995202,3/18/2023,0,0
0,105.48958457178,9/1/2020,0,0
1,107.194226358231,7/6/2018,0,0
3,79.4968108288608,5/3/2019,1,0
0,109.187283081525,1/18/2023,0,0
3,89.1779889065619,4/20/2020,0,0
0,103.744369993525,5/19/2019,0,0
0,102.576289732574,6/5/2019,0,0
1,102.964711934874,10/15/2021,0,0
3,80.1910587281221,9/5/2020,0,0
1,111.782655999125,1/5/2020,0,0
1,104.545835195852,9/7/2019,0,0
2,96.4466337784661,8/10/2020,1,0
1,103.29102779212,5/15/2018,0,0
0,117.103430673315,9/22/2022,0,0
0,81.1952055503204,8/31/2022,0,0
2,94.9713983905547,5/12/2022,0,0
2,80.9949179440568,7/12/2020,0,0
2,99.4613762998143,4/30/2022,0,0
2,73.9606843968474,6/13/2019,0,0
1,100.460849911844,10/26/2022,1,0
1,88.9302198655489,7/4/2021,0,0
3,96.4668691104083,8/28/2020,1,0
3,91.3317572209068,3/15/2021,0,0
2,96.7303806407001,10/1/2022,0,0
0,88.4139336813474,3/4/2023,0,0
3,94.7116990532599,2/11/2021,1,0
0,98.2295200382498,2/1/2019,1,0
3,89.5771762924155,8/13/2020,1,0
1,85.1759337044897,1/22/2019,1,0
0,93.2709924101075,3/22/2022,0,0
1,112.792912590607,5/9/2020,0,0
2,73.6386834545195,11/25/2021,0,0
1,101.974674352779,10/21/2022,0,0
1,94.8492412199075,2/1/2022,0,0
1,124.023878580169,5/14/2021,0,0
0,93.288160605993,2/19/2020,0,0
1,109.576910966546,1/23/2020,0,0
2,74.8411133356254,7/23/2021,0,0
1,111.834292963613,7/1/2019,0,0
0,111.797849371578,12/3/2022,0,0
1,123.459326837524,11/12/2020,1,0
0,97.7398628976075,12/21/2019,0,0
0,93.6075735615564,3/22/2018,0,0
1,70.8576926912142,10/17/2021,0,0
0,96.8102400540027,10/14/2022,1,0
0,77.3812595915434,1/16/2023,0,0
2,110.366469280259,7/19/2021,0,0
0,107.726447564312,1/20/2022,0,0
2,112.277364113687,3/16/2020,0,0
0,103.733299187014,2/4/2021,1,0
0,123.831898913903,9/28/2019,0,0
1,103.045079774874,2/17/2023,0,0
1,85.9647413394068,8/8/2021,0,0
2,76.9783391399576,10/1/2021,1,0
2,102.648729367528,8/26/2022,0,0
1,136.268615745761,9/3/2020,0,0
1,104.805546291456,7/28/2019,0,0
3,110.212435279574,9/3/2020,0,0
2,141.998486942733,3/8/2018,0,0
0,91.8686082303349,5/15/2019,1,0
1,68.8720205028936,2/11/2019,1,0
2,74.6948499246401,2/20/2020,0,0
3,144.583057888494,9/2/2021,1,0
1,101.541598160802,4/9/2022,1,0
2,82.5217657679489,2/9/2022,0,0
3,142.896477688695,1/18/2019,0,0
0,109.567256271886,3/22/2019,0,0
1,93.7810130012674,11/1/2022,1,0
3,107.09954261994,4/25/2021,0,0
1,98.8675229494716,7/26/2018,0,0
0,78.6887941781929,6/20/2019,0,0
0,104.622370397691,2/7/2019,0,0
0,120.808332266576,12/18/2019,1,0
3,65.5297063304977,3/14/2020,0,0
2,97.9277008725012,4/15/2019,0,0
1,131.159027824139,6/13/2019,1,0
1,98.9122505239221,3/12/2021,0,0
1,78.1974957355113,10/12/2020,0,0
3,120.311410293376,3/4/2023,0,0
2,82.8435043212016,3/6/2023,1,0
1,108.037720538041,9/5/2022,0,0
3,96.7670013729326,4/27/2018,0,0
0,107.837900893413,1/20/2018,1,0
2,95.2821671974585,7/24/2021,0,0
2,126.574525737014,3/25/2021,0,0
2,87.8492160349121,4/6/2020,1,0
0,101.245275180853,5/10/2022,0,0
2,78.9109548634362,4/4/2019,0,0
1,97.6332341834482,2/24/2020,0,1
3,118.427107699454,4/2/2019,0,0
3,83.528985441081,8/27/2021,0,0
0,113.359272414688,8/19/2020,0,0
0,114.270307513503,1/23/2023,0,1
0,102.137885444005,3/20/2020,0,0
2,127.187666176782,10/12/2022,0,0
2,123.980210832093,2/10/2020,0,0
2,131.512953793455,3/5/2020,0,0
0,89.4427451368116,4/30/2019,0,0
3,86.5871321562167,2/26/2021,1,0
1,116.78231629316,5/13/2021,0,0
1,83.8202379060041,1/20/2018,1,0
1,87.624752424041,11/5/2019,0,0
3,124.062816365704,10/26/2019,0,0
2,102.526860776256,2/25/2021,0,0
2,105.281738606872,11/6/2022,1,0
2,124.742868216543,2/18/2022,0,0
2,104.715835620572,12/1/2018,0,0
3,108.322297897818,2/13/2022,0,0
1,90.2773190645753,8/27/2021,0,0
0,58.0393848454781,8/8/2018,0,0
0,97.4308000867558,9/7/2018,1,0
3,85.8754146857112,1/18/2023,0,0
2,121.094703334227,12/10/2020,0,0
1,99.8482987146198,12/2/2018,1,0
0,79.291012446184,10/26/2018,0,0
1,74.4802478693611,1/31/2022,0,0
3,101.893195098441,8/29/2020,0,0
1,114.328742502717,1/11/2021,0,0
0,93.628645285792,4/15/2019,1,0
2,122.234676419808,4/14/2022,0,0
1,95.9321441977316,10/11/2020,0,0
1,103.531481323733,6/2/2019,1,0
0,68.3741830474192,5/29/2019,0,0
3,48.2611187751857,10/6/2022,0,0
1,121.682191356543,12/30/2021,1,0
2,85.6461110135128,10/3/2020,0,0
3,102.105700021185,7/19/2020,0,0
1,97.5246138339277,11/4/2018,0,0
2,120.782183982205,7/24/2020,0,0
1,66.5458110431981,2/11/2020,0,0
3,91.0264965439403,6/12/2020,0,0
3,133.790859686658,8/2/2020,0,0
3,91.2267093849621,2/23/2021,0,0
1,74.2493801128551,10/4/2019,0,0
0,62.2308857191754,10/20/2019,0,0
0,109.065444186466,3/31/2021,0,0
2,98.8081061434003,5/20/2019,0,0
1,126.438221827047,8/11/2021,0,0
0,108.202165032174,5/24/2021,0,0
2,126.833387307896,1/25/2022,0,0
3,128.942168897168,7/25/2019,0,0
3,112.962264198623,10/4/2019,0,0
0,93.6108272524404,10/10/2022,0,0
2,98.9920068638901,8/27/2019,0,0
0,95.7093648125965,10/8/2022,0,0
1,102.762260959195,11/25/2019,0,0
1,117.079052670561,2/5/2019,0,0
1,82.8715616379893,6/17/2022,0,0
0,130.742460550644,5/27/2021,0,0
1,90.7097056264732,12/17/2020,0,0
3,94.0170181745512,4/5/2018,0,0
1,131.526637155079,5/30/2022,0,0
2,73.1705048718791,11/16/2020,0,0
0,100.230496848891,9/19/2020,1,0
3,82.6902268780737,3/30/2022,0,0
2,109.304292818318,11/13/2021,0,0
2,114.794343076167,10/20/2019,0,0
2,77.9452485890417,6/27/2019,0,0
1,45.0919085484796,10/25/2020,0,0
2,112.958458858758,4/23/2019,0,0
3,85.1349153698702,2/27/2019,1,0
1,82.7525447244352,7/12/2018,0,0
1,85.3736926737228,10/7/2019,0,0
3,101.099925637561,5/7/2019,0,0
2,89.9447949843721,11/9/2021,1,0
1,72.8199091343777,11/26/2018,0,0
1,127.218477738765,4/3/2022,0,0
0,137.400077530877,3/31/2022,0,0
0,82.1860246694776,12/6/2019,0,0
3,116.579052634787,2/20/2019,1,0
1,73.2197093096974,4/5/2018,0,0
1,92.6475614126308,10/7/2021,0,0
3,110.718888943741,12/7/2021,0,0
2,50.3861161825235,3/18/2020,1,0
0,90.1688512279534,11/8/2019,0,0
1,94.5312993261768,6/4/2018,1,0
3,50.9288229618301,4/17/2023,1,0
1,88.0605885160179,5/9/2019,0,0
2,106.75949171582,2/21/2019,0,0
1,99.1585620025554,1/10/2021,0,0
0,88.5093113361216,6/20/2018,0,0
2,86.7205930615837,10/6/2019,0,0
0,114.515992139006,11/14/2018,0,0
0,83.1786043842739,8/24/2018,1,0
1,113.636294527194,4/21/2022,0,0
3,69.7064658441559,10/8/2018,0,0
3,79.1389284007346,10/22/2018,0,0
0,72.3706228344555,4/20/2018,0,0
0,109.040351593553,4/28/2023,0,1
3,57.9944167360638,11/25/2018,0,0
0,124.416519879207,12/21/2019,0,0
3,92.5529672248028,1/28/2018,0,0
2,76.7943163431512,5/26/2021,0,0
3,119.491979913153,10/3/2020,1,0
0,102.643772213033,12/28/2018,1,0
2,131.275360957004,12/17/2018,1,0
1,101.012631660425,2/5/2021,0,0
3,99.7106997478758,1/19/2021,0,0
1,125.31172215218,4/11/2018,0,0
3,94.774182842343,5/23/2020,1,0
1,135.065989993819,11/2/2019,0,0
2,87.9189958685175,9/15/2020,0,0
3,117.613932874563,2/27/2023,0,0
0,81.0471886908739,6/16/2022,0,0
1,82.0011415141001,6/3/2019,0,0
1,100.134797708714,4/6/2019,0,0
3,131.138363214392,6/26/2018,0,0
0,93.6286982264755,10/10/2021,0,0
1,90.4877539177906,12/4/2020,0,0
2,101.222700930122,9/25/2020,0,0
3,109.738571206016,1/25/2022,0,0
1,121.090423548333,10/22/2018,1,0
1,115.200429804124,10/14/2019,0,0
3,97.5641537186815,7/7/2020,0,0
3,84.3923558508512,5/1/2018,0,0
3,83.40656011226,4/5/2019,0,0
1,99.7011000332218,9/13/2021,0,0
0,120.959972227606,10/1/2018,0,0
0,99.0122084930054,3/23/2023,0,0
0,73.7444688805265,1/25/2022,0,0
0,91.4835733246445,7/8/2018,0,0
0,101.935396299172,9/12/2022,1,0
2,125.469465288328,7/15/2020,0,0
3,120.563631870032,11/17/2018,1,0
2,79.7454242764052,4/6/2023,1,0
0,103.861649053512,7/6/2022,1,0
0,107.624859331368,7/11/2019,0,0
3,86.9911603124631,4/3/2022,1,0
3,135.549442725933,5/12/2019,0,0
1,124.99231230549,9/16/2022,0,0
3,73.6956077557463,2/5/2018,1,0
3,97.6487047156641,5/12/2021,0,0
1,137.405612937621,1/15/2019,1,0
2,115.602287760817,10/14/2018,0,0
3,78.4659696786822,1/31/2021,0,0
0,93.3244438774418,4/8/2018,0,0
3,113.914864941443,2/21/2023,0,0
1,119.209741883661,3/5/2018,0,0
1,79.8432890579228,12/16/2020,0,0
3,88.860801743438,11/23/2020,0,0
3,95.5572513276213,12/12/2020,1,0
2,84.0273959485028,12/3/2021,0,0
2,77.9792282940594,9/25/2021,0,0
2,131.556600966285,1/3/2022,0,0
2,122.481111641643,5/7/2022,0,0
0,104.3924586025,5/10/2021,0,0
2,129.60687454381,2/21/2020,0,0
1,119.805040769536,5/27/2022,0,0
3,125.616727312885,4/27/2019,0,0
0,115.3302282527,11/19/2020,1,0
1,100.068515985398,1/5/2023,0,0
0,80.396128376593,3/5/2020,0,0
0,95.1390631464721,7/26/2019,0,0
0,61.3181850397737,6/29/2022,0,0
0,115.652168452866,12/5/2021,0,0
1,77.2531491300561,7/26/2019,0,0
0,81.8073654023319,8/15/2019,0,0
0,129.06354842444,2/5/2022,0,0
2,113.793913133335,11/30/2018,0,0
2,119.167507313914,7/4/2022,1,0
2,62.3124596183293,3/3/2023,0,0
0,96.3955762835591,5/15/2020,0,0
2,129.782045240395,9/2/2018,1,0
0,109.460939583963,12/19/2021,0,0
0,99.626363386179,1/25/2020,0,0
2,127.660544947032,8/9/2021,0,0
3,91.2472736935207,1/24/2020,0,0
1,102.525651163741,6/8/2019,0,0
3,90.400169679388,7/4/2022,0,0
1,117.815630998734,4/10/2019,1,0
1,71.0284556867062,12/22/2018,0,0
0,98.0738723421915,3/2/2023,0,0
2,90.1841168692189,12/5/2020,0,0
1,103.874736668838,4/19/2021,0,0
2,41.9335656986981,7/20/2019,0,0
0,114.477890311757,9/24/2019,0,0
0,72.3497633638032,1/24/2023,0,0
1,94.5516203799788,10/2/2018,0,0
0,108.029978503912,4/29/2019,0,0
2,117.974295419997,5/2/2019,1,0
1,102.639214622691,9/30/2019,0,1
3,95.340163337067,9/4/2021,0,0
2,154.516241885407,1/20/2020,0,0
0,107.541658885496,3/7/2022,0,0
2,87.1474575615868,2/27/2021,0,0
2,72.1831221379987,1/5/2019,0,0
1,100.866363994855,11/9/2018,0,0
0,117.152218511365,8/16/2018,0,0
3,99.3522668422232,10/15/2018,0,1
1,97.9670393011793,10/27/2021,0,0
1,115.317044390342,7/21/2020,0,1
1,103.334621640044,1/19/2018,0,0
3,109.440949981208,9/1/2018,0,0
3,140.966627037754,3/28/2021,0,0
2,114.701548701499,8/31/2019,0,0
1,96.5264433125827,1/13/2019,1,0
2,103.990772639341,6/26/2020,0,0
2,92.5538528956661,4/12/2020,0,0
3,86.3679897515692,7/12/2018,0,0
3,99.0726017533591,10/19/2019,0,0
0,141.775128667197,11/5/2018,0,0
1,107.62286327332,8/18/2019,0,0
0,105.451183343782,5/7/2018,0,0
0,106.759475067804,3/22/2019,0,0
3,68.7648270421177,5/31/2021,0,0
2,130.363070139775,4/27/2021,0,0
1,43.9819092655286,1/4/2020,0,0
3,85.2032020139253,4/26/2020,0,0
2,116.396754228261,3/4/2018,1,0
0,98.2749945128023,7/10/2020,0,0
3,80.0506670202782,7/1/2021,1,0
0,100.930204624617,11/21/2022,0,0
2,124.952087480262,7/18/2018,0,0
1,97.2081303183288,3/4/2021,0,1
2,90.1648245038968,12/16/2018,1,0
3,117.340517262863,8/3/2019,0,1
2,84.0960910784829,12/12/2021,0,0
3,96.4705547183397,3/21/2018,0,0
1,89.7960979294703,11/4/2019,0,0
3,97.2725630463995,10/9/2022,0,0
1,108.410392440022,5/29/2021,0,0
3,130.701251830237,2/4/2019,1,0
3,101.970493969325,6/8/2018,0,0
3,98.2567913252827,12/30/2020,0,0
3,108.92461466821,6/22/2020,0,0
3,37.8271678813928,2/14/2023,0,0
3,87.3026997748809,8/29/2022,0,0
3,126.356299546036,8/5/2019,0,0
3,106.21653296106,7/4/2021,0,0
2,87.1347986526118,2/8/2021,0,0
2,101.764709259235,7/1/2019,0,0
0,114.31601182172,8/20/2018,0,0
3,103.449285848966,10/3/2019,0,0
3,104.571094726431,1/26/2021,0,0
2,109.934687539123,6/26/2020,1,0
3,96.7709169088736,4/21/2022,0,0
0,84.1522920571467,3/10/2018,0,0
0,109.052963435751,12/26/2020,0,0
0,83.9974343314428,11/28/2021,0,0
0,105.838427058574,12/15/2022,0,0
2,107.082071888203,1/18/2023,0,0
1,79.0649711956625,9/30/2020,0,0
2,71.7701770441274,1/22/2019,0,0
1,105.571706104766,11/11/2021,0,0
1,89.1318400418475,10/10/2022,1,0
1,99.4762598523582,9/8/2021,1,0
1,99.0940697022016,3/10/2021,0,0
2,109.380184486632,3/24/2021,0,0
3,113.143905139986,7/3/2021,0,0
0,118.148538853686,3/13/2019,1,0
2,73.7055188531293,11/13/2022,0,0
2,92.4413934111445,12/12/2019,0,0
1,127.897811330937,5/30/2019,0,0
3,82.6537544667248,8/30/2018,0,0
0,133.613989058746,8/9/2019,0,0
2,105.471173750136,4/9/2020,0,0
2,110.221460421782,8/1/2022,0,0
0,107.731759796001,8/15/2018,1,0
2,104.053407364356,7/24/2019,0,0
0,110.591912092048,11/21/2018,0,0
3,77.0963023168992,8/31/2021,0,0
0,132.020248823246,9/16/2018,0,0
0,107.900036048984,3/9/2021,0,0
2,119.425799512527,3/11/2019,1,0
1,99.8140067566941,10/2/2019,1,0
2,120.836473936096,12/23/2019,0,0
2,75.8821076467078,11/2/2022,1,0
1,117.361273132805,4/21/2018,0,0
3,102.737291455599,7/29/2019,0,0
0,106.690260316371,3/25/2018,1,0
3,97.7599435457657,12/6/2018,0,0
2,95.5381354700893,4/4/2022,0,0
0,86.1665883667666,11/20/2018,0,0
1,120.896868374857,8/27/2019,0,0
1,104.983959592511,10/10/2021,1,0
1,101.897062870007,5/25/2020,0,0
3,123.530534193132,12/18/2021,0,0
3,118.0250346878,8/3/2019,0,0
3,92.7227084408244,8/15/2018,0,0
3,119.701806176919,6/23/2021,0,0
3,78.565016528077,1/29/2021,1,0
1,110.562261659063,8/24/2021,0,0
2,89.6415122896433,6/26/2019,0,0
1,81.704587698372,9/15/2020,0,0
0,88.6577932566599,12/18/2018,0,0
2,94.8588337651143,8/27/2021,0,0
2,93.1665612458794,8/19/2020,0,0
0,110.240327042687,10/31/2021,0,0
1,105.174219883974,7/15/2020,0,0
1,82.6998860048945,4/23/2021,0,0
2,86.1543299648487,3/11/2019,0,0
0,118.470087705499,1/8/2020,0,0
0,96.3107056397603,11/21/2019,1,0
3,117.407327219911,5/6/2021,0,0
3,93.9001094009333,3/21/2018,0,0
0,132.985166742995,8/16/2018,0,0
0,113.465111875745,11/11/2019,0,0
3,65.6637100730703,6/17/2018,0,0
0,78.6596950679458,1/7/2023,0,0
